#  E (eV)   dos(E)     Int dos(E)
-21.838  0.3123E-81  0.1000E+02
-21.837  0.3123E-81  0.1000E+02
-21.837  0.3123E-81  0.1000E+02
-21.836  0.3123E-81  0.1000E+02
-21.836  0.3123E-81  0.1000E+02
-21.835  0.3123E-81  0.1000E+02
-21.835  0.3123E-81  0.1000E+02
-21.834  0.3123E-81  0.1000E+02
-21.834  0.3123E-81  0.1000E+02
-21.833  0.3123E-81  0.1000E+02
-21.833  0.3123E-81  0.1000E+02
-21.832  0.3123E-81  0.1000E+02
-21.832  0.3123E-81  0.1000E+02
-21.831  0.3123E-81  0.1000E+02
-21.831  0.3123E-81  0.1000E+02
-21.830  0.3123E-81  0.1000E+02
-21.830  0.3123E-81  0.1000E+02
-21.829  0.3123E-81  0.1000E+02
-21.829  0.3123E-81  0.1000E+02
-21.828  0.3123E-81  0.1000E+02
-21.828  0.3123E-81  0.1000E+02
-21.827  0.3123E-81  0.1000E+02
-21.827  0.3123E-81  0.1000E+02
-21.826  0.3123E-81  0.1000E+02
-21.826  0.3123E-81  0.1000E+02
-21.825  0.3123E-81  0.1000E+02
-21.825  0.3123E-81  0.1000E+02
-21.824  0.3123E-81  0.1000E+02
-21.824  0.3123E-81  0.1000E+02
-21.823  0.3123E-81  0.1000E+02
-21.823  0.3123E-81  0.1000E+02
-21.822  0.3123E-81  0.1000E+02
-21.822  0.3123E-81  0.1000E+02
-21.821  0.3123E-81  0.1000E+02
-21.821  0.3123E-81  0.1000E+02
-21.820  0.3123E-81  0.1000E+02
-21.820  0.3123E-81  0.1000E+02
-21.819  0.3123E-81  0.1000E+02
-21.819  0.3123E-81  0.1000E+02
-21.818  0.3123E-81  0.1000E+02
-21.818  0.3123E-81  0.1000E+02
-21.817  0.3123E-81  0.1000E+02
-21.817  0.3123E-81  0.1000E+02
-21.816  0.3123E-81  0.1000E+02
-21.816  0.3123E-81  0.1000E+02
-21.815  0.3123E-81  0.1000E+02
-21.815  0.3123E-81  0.1000E+02
-21.814  0.3123E-81  0.1000E+02
-21.814  0.3123E-81  0.1000E+02
-21.813  0.3123E-81  0.1000E+02
-21.813  0.3123E-81  0.1000E+02
-21.812  0.3123E-81  0.1000E+02
-21.812  0.3123E-81  0.1000E+02
-21.811  0.3123E-81  0.1000E+02
-21.811  0.3123E-81  0.1000E+02
-21.810  0.3123E-81  0.1000E+02
-21.810  0.3123E-81  0.1000E+02
-21.809  0.3123E-81  0.1000E+02
-21.809  0.3123E-81  0.1000E+02
-21.808  0.3123E-81  0.1000E+02
-21.808  0.3123E-81  0.1000E+02
-21.807  0.3123E-81  0.1000E+02
-21.807  0.3123E-81  0.1000E+02
-21.806  0.3123E-81  0.1000E+02
-21.806  0.3123E-81  0.1000E+02
-21.805  0.3123E-81  0.1000E+02
-21.805  0.3123E-81  0.1000E+02
-21.804  0.3123E-81  0.1000E+02
-21.804  0.3123E-81  0.1000E+02
-21.803  0.3123E-81  0.1000E+02
-21.803  0.3123E-81  0.1000E+02
-21.802  0.3123E-81  0.1000E+02
-21.802  0.3123E-81  0.1000E+02
-21.801  0.3123E-81  0.1000E+02
-21.801  0.3123E-81  0.1000E+02
-21.800  0.3123E-81  0.1000E+02
-21.800  0.3123E-81  0.1000E+02
-21.799  0.3123E-81  0.1000E+02
-21.799  0.3123E-81  0.1000E+02
-21.798  0.3123E-81  0.1000E+02
-21.798  0.3123E-81  0.1000E+02
-21.797  0.3123E-81  0.1000E+02
-21.797  0.3123E-81  0.1000E+02
-21.796  0.3123E-81  0.1000E+02
-21.796  0.3123E-81  0.1000E+02
-21.795  0.3123E-81  0.1000E+02
-21.795  0.3123E-81  0.1000E+02
-21.794  0.3123E-81  0.1000E+02
-21.794  0.3123E-81  0.1000E+02
-21.793  0.3123E-81  0.1000E+02
-21.793  0.3123E-81  0.1000E+02
-21.792  0.3123E-81  0.1000E+02
-21.792  0.3123E-81  0.1000E+02
-21.791  0.3123E-81  0.1000E+02
-21.791  0.3123E-81  0.1000E+02
-21.790  0.3123E-81  0.1000E+02
-21.790  0.3123E-81  0.1000E+02
-21.789  0.3123E-81  0.1000E+02
-21.789  0.3123E-81  0.1000E+02
-21.788  0.3123E-81  0.1000E+02
-21.788  0.3123E-81  0.1000E+02
-21.787  0.3123E-81  0.1000E+02
-21.787  0.3123E-81  0.1000E+02
-21.786  0.3123E-81  0.1000E+02
-21.786  0.3123E-81  0.1000E+02
-21.785  0.3123E-81  0.1000E+02
-21.785  0.3123E-81  0.1000E+02
-21.784  0.3123E-81  0.1000E+02
-21.784  0.3123E-81  0.1000E+02
-21.783  0.3123E-81  0.1000E+02
-21.783  0.3123E-81  0.1000E+02
-21.782  0.3123E-81  0.1000E+02
-21.782  0.3123E-81  0.1000E+02
-21.781  0.3123E-81  0.1000E+02
-21.781  0.3123E-81  0.1000E+02
-21.780  0.3123E-81  0.1000E+02
-21.780  0.3123E-81  0.1000E+02
-21.779  0.3123E-81  0.1000E+02
-21.779  0.3123E-81  0.1000E+02
-21.778  0.3123E-81  0.1000E+02
-21.778  0.3123E-81  0.1000E+02
-21.777  0.3123E-81  0.1000E+02
-21.777  0.3123E-81  0.1000E+02
-21.776  0.3123E-81  0.1000E+02
-21.776  0.3123E-81  0.1000E+02
-21.775  0.3123E-81  0.1000E+02
-21.775  0.3123E-81  0.1000E+02
-21.774  0.3123E-81  0.1000E+02
-21.774  0.3123E-81  0.1000E+02
-21.773  0.3123E-81  0.1000E+02
-21.773  0.3123E-81  0.1000E+02
-21.772  0.3123E-81  0.1000E+02
-21.772  0.3123E-81  0.1000E+02
-21.771  0.3123E-81  0.1000E+02
-21.771  0.3123E-81  0.1000E+02
-21.770  0.3123E-81  0.1000E+02
-21.770  0.3123E-81  0.1000E+02
-21.769  0.3123E-81  0.1000E+02
-21.769  0.3123E-81  0.1000E+02
-21.768  0.3123E-81  0.1000E+02
-21.768  0.3123E-81  0.1000E+02
-21.767  0.3123E-81  0.1000E+02
-21.767  0.3123E-81  0.1000E+02
-21.766  0.3123E-81  0.1000E+02
-21.766  0.3123E-81  0.1000E+02
-21.765  0.3123E-81  0.1000E+02
-21.765  0.3123E-81  0.1000E+02
-21.764  0.3123E-81  0.1000E+02
-21.764  0.3123E-81  0.1000E+02
-21.763  0.3123E-81  0.1000E+02
-21.763  0.3123E-81  0.1000E+02
-21.762  0.3123E-81  0.1000E+02
-21.762  0.3123E-81  0.1000E+02
-21.761  0.3123E-81  0.1000E+02
-21.761  0.3123E-81  0.1000E+02
-21.760  0.3123E-81  0.1000E+02
-21.760  0.3123E-81  0.1000E+02
-21.759  0.3123E-81  0.1000E+02
-21.759  0.3123E-81  0.1000E+02
-21.758  0.3123E-81  0.1000E+02
-21.758  0.3123E-81  0.1000E+02
-21.757  0.3123E-81  0.1000E+02
-21.757  0.3123E-81  0.1000E+02
-21.756  0.3123E-81  0.1000E+02
-21.756  0.3123E-81  0.1000E+02
-21.755  0.3123E-81  0.1000E+02
-21.755  0.3123E-81  0.1000E+02
-21.754  0.3123E-81  0.1000E+02
-21.754  0.3123E-81  0.1000E+02
-21.753  0.3123E-81  0.1000E+02
-21.753  0.3123E-81  0.1000E+02
-21.752  0.3123E-81  0.1000E+02
-21.752  0.3123E-81  0.1000E+02
-21.751  0.3123E-81  0.1000E+02
-21.751  0.3123E-81  0.1000E+02
-21.750  0.3123E-81  0.1000E+02
-21.750  0.3123E-81  0.1000E+02
-21.749  0.3123E-81  0.1000E+02
-21.749  0.3123E-81  0.1000E+02
-21.748  0.3123E-81  0.1000E+02
-21.748  0.3123E-81  0.1000E+02
-21.747  0.3123E-81  0.1000E+02
-21.747  0.3123E-81  0.1000E+02
-21.746  0.3123E-81  0.1000E+02
-21.746  0.3123E-81  0.1000E+02
-21.745  0.3123E-81  0.1000E+02
-21.745  0.3123E-81  0.1000E+02
-21.744  0.3123E-81  0.1000E+02
-21.744  0.3123E-81  0.1000E+02
-21.743  0.3123E-81  0.1000E+02
-21.743  0.3123E-81  0.1000E+02
-21.742  0.3123E-81  0.1000E+02
-21.742  0.3123E-81  0.1000E+02
-21.741  0.3123E-81  0.1000E+02
-21.741  0.3123E-81  0.1000E+02
-21.740  0.3123E-81  0.1000E+02
-21.740  0.3123E-81  0.1000E+02
-21.739  0.3123E-81  0.1000E+02
-21.739  0.3123E-81  0.1000E+02
-21.738  0.3123E-81  0.1000E+02
-21.738  0.3123E-81  0.1000E+02
-21.737  0.3123E-81  0.1000E+02
-21.737  0.3123E-81  0.1000E+02
-21.736  0.3123E-81  0.1000E+02
-21.736  0.3123E-81  0.1000E+02
-21.735  0.3123E-81  0.1000E+02
-21.735  0.3123E-81  0.1000E+02
-21.734  0.3123E-81  0.1000E+02
-21.734  0.3123E-81  0.1000E+02
-21.733  0.3123E-81  0.1000E+02
-21.733  0.3123E-81  0.1000E+02
-21.732  0.3123E-81  0.1000E+02
-21.732  0.3123E-81  0.1000E+02
-21.731  0.3123E-81  0.1000E+02
-21.731  0.3123E-81  0.1000E+02
-21.730  0.3123E-81  0.1000E+02
-21.730  0.3123E-81  0.1000E+02
-21.729  0.3123E-81  0.1000E+02
-21.729  0.3123E-81  0.1000E+02
-21.728  0.3123E-81  0.1000E+02
-21.728  0.3123E-81  0.1000E+02
-21.727  0.3123E-81  0.1000E+02
-21.727  0.3123E-81  0.1000E+02
-21.726  0.3123E-81  0.1000E+02
-21.726  0.3123E-81  0.1000E+02
-21.725  0.3123E-81  0.1000E+02
-21.725  0.3123E-81  0.1000E+02
-21.724  0.3123E-81  0.1000E+02
-21.724  0.3123E-81  0.1000E+02
-21.723  0.3123E-81  0.1000E+02
-21.723  0.3123E-81  0.1000E+02
-21.722  0.3123E-81  0.1000E+02
-21.722  0.3123E-81  0.1000E+02
-21.721  0.3123E-81  0.1000E+02
-21.721  0.3123E-81  0.1000E+02
-21.720  0.3123E-81  0.1000E+02
-21.720  0.3123E-81  0.1000E+02
-21.719  0.3123E-81  0.1000E+02
-21.719  0.3123E-81  0.1000E+02
-21.718  0.3123E-81  0.1000E+02
-21.718  0.3123E-81  0.1000E+02
-21.717  0.3123E-81  0.1000E+02
-21.717  0.3123E-81  0.1000E+02
-21.716  0.3123E-81  0.1000E+02
-21.716  0.3123E-81  0.1000E+02
-21.715  0.3123E-81  0.1000E+02
-21.715  0.3123E-81  0.1000E+02
-21.714  0.3123E-81  0.1000E+02
-21.714  0.3123E-81  0.1000E+02
-21.713  0.3123E-81  0.1000E+02
-21.713  0.3123E-81  0.1000E+02
-21.712  0.3123E-81  0.1000E+02
-21.712  0.3123E-81  0.1000E+02
-21.711  0.3123E-81  0.1000E+02
-21.711  0.3123E-81  0.1000E+02
-21.710  0.3123E-81  0.1000E+02
-21.710  0.3123E-81  0.1000E+02
-21.709  0.3123E-81  0.1000E+02
-21.709  0.3123E-81  0.1000E+02
-21.708  0.3123E-81  0.1000E+02
-21.708  0.3123E-81  0.1000E+02
-21.707  0.3123E-81  0.1000E+02
-21.707  0.3123E-81  0.1000E+02
-21.706  0.3123E-81  0.1000E+02
-21.706  0.3123E-81  0.1000E+02
-21.705  0.3123E-81  0.1000E+02
-21.705  0.3123E-81  0.1000E+02
-21.704  0.3123E-81  0.1000E+02
-21.704  0.3123E-81  0.1000E+02
-21.703  0.3123E-81  0.1000E+02
-21.703  0.3123E-81  0.1000E+02
-21.702  0.3123E-81  0.1000E+02
-21.702  0.3123E-81  0.1000E+02
-21.701  0.3123E-81  0.1000E+02
-21.701  0.3123E-81  0.1000E+02
-21.700  0.3123E-81  0.1000E+02
-21.700  0.3123E-81  0.1000E+02
-21.699  0.3123E-81  0.1000E+02
-21.699  0.3123E-81  0.1000E+02
-21.698  0.3123E-81  0.1000E+02
-21.698  0.3123E-81  0.1000E+02
-21.697  0.3123E-81  0.1000E+02
-21.697  0.3123E-81  0.1000E+02
-21.696  0.3123E-81  0.1000E+02
-21.696  0.3123E-81  0.1000E+02
-21.695  0.3123E-81  0.1000E+02
-21.695  0.3123E-81  0.1000E+02
-21.694  0.3123E-81  0.1000E+02
-21.694  0.3123E-81  0.1000E+02
-21.693  0.3123E-81  0.1000E+02
-21.693  0.3123E-81  0.1000E+02
-21.692  0.3123E-81  0.1000E+02
-21.692  0.3123E-81  0.1000E+02
-21.691  0.3123E-81  0.1000E+02
-21.691  0.3123E-81  0.1000E+02
-21.690  0.3123E-81  0.1000E+02
-21.690  0.3123E-81  0.1000E+02
-21.689  0.3123E-81  0.1000E+02
-21.689  0.3123E-81  0.1000E+02
-21.688  0.3123E-81  0.1000E+02
-21.688  0.3123E-81  0.1000E+02
-21.687  0.3123E-81  0.1000E+02
-21.687  0.3123E-81  0.1000E+02
-21.686  0.3123E-81  0.1000E+02
-21.686  0.3123E-81  0.1000E+02
-21.685  0.3123E-81  0.1000E+02
-21.685  0.3123E-81  0.1000E+02
-21.684  0.3123E-81  0.1000E+02
-21.684  0.3357E-81  0.1000E+02
-21.683  0.1613E-70  0.1000E+02
-21.683  0.1326E-59  0.1000E+02
-21.682  0.1476E-49  0.1000E+02
-21.682  0.2222E-40  0.1000E+02
-21.681  0.4527E-32  0.1000E+02
-21.681  0.1248E-24  0.1000E+02
-21.680  0.4659E-18  0.1000E+02
-21.680  0.2353E-12  0.1000E+02
-21.679  0.1609E-07  0.1000E+02
-21.679  0.1488E-03  0.1000E+02
-21.678  0.1863E+00  0.1000E+02
-21.678  0.3157E+02  0.1002E+02
-21.677  0.7240E+03  0.1038E+02
-21.677  0.2247E+04  0.1150E+02
-21.676  0.9437E+03  0.1197E+02
-21.676  0.5364E+02  0.1200E+02
-21.675  0.4126E+00  0.1200E+02
-21.675  0.4296E-03  0.1200E+02
-21.674  0.6053E-07  0.1200E+02
-21.674  0.1154E-11  0.1200E+02
-21.673  0.2978E-17  0.1200E+02
-21.673  0.1040E-23  0.1200E+02
-21.672  0.4917E-31  0.1200E+02
-21.672  0.3145E-39  0.1200E+02
-21.671  0.2723E-48  0.1200E+02
-21.671  0.3190E-58  0.1200E+02
-21.670  0.5058E-69  0.1200E+02
-21.670  0.1394E-80  0.1200E+02
-21.669  0.3123E-81  0.1200E+02
-21.669  0.3123E-81  0.1200E+02
-21.668  0.3123E-81  0.1200E+02
-21.668  0.3123E-81  0.1200E+02
-21.667  0.3123E-81  0.1200E+02
-21.667  0.3123E-81  0.1200E+02
-21.666  0.3123E-81  0.1200E+02
-21.666  0.3123E-81  0.1200E+02
-21.665  0.3123E-81  0.1200E+02
-21.665  0.3123E-81  0.1200E+02
-21.664  0.3123E-81  0.1200E+02
-21.664  0.3123E-81  0.1200E+02
-21.663  0.3123E-81  0.1200E+02
-21.663  0.3123E-81  0.1200E+02
-21.662  0.3123E-81  0.1200E+02
-21.662  0.3123E-81  0.1200E+02
-21.661  0.3123E-81  0.1200E+02
-21.661  0.3123E-81  0.1200E+02
-21.660  0.3123E-81  0.1200E+02
-21.660  0.3123E-81  0.1200E+02
-21.659  0.3123E-81  0.1200E+02
-21.659  0.3123E-81  0.1200E+02
-21.658  0.3123E-81  0.1200E+02
-21.658  0.3123E-81  0.1200E+02
-21.657  0.3123E-81  0.1200E+02
-21.657  0.3123E-81  0.1200E+02
-21.656  0.3123E-81  0.1200E+02
-21.656  0.3123E-81  0.1200E+02
-21.655  0.3123E-81  0.1200E+02
-21.655  0.3123E-81  0.1200E+02
-21.654  0.3123E-81  0.1200E+02
-21.654  0.3123E-81  0.1200E+02
-21.653  0.3123E-81  0.1200E+02
-21.653  0.3123E-81  0.1200E+02
-21.652  0.3123E-81  0.1200E+02
-21.652  0.3123E-81  0.1200E+02
-21.651  0.3123E-81  0.1200E+02
-21.651  0.3123E-81  0.1200E+02
-21.650  0.3123E-81  0.1200E+02
-21.650  0.3123E-81  0.1200E+02
-21.649  0.3123E-81  0.1200E+02
-21.649  0.3123E-81  0.1200E+02
-21.648  0.3123E-81  0.1200E+02
-21.648  0.3123E-81  0.1200E+02
-21.647  0.3123E-81  0.1200E+02
-21.647  0.3123E-81  0.1200E+02
-21.646  0.3123E-81  0.1200E+02
-21.646  0.3123E-81  0.1200E+02
-21.645  0.3123E-81  0.1200E+02
-21.645  0.3123E-81  0.1200E+02
-21.644  0.3123E-81  0.1200E+02
-21.644  0.3123E-81  0.1200E+02
-21.643  0.3123E-81  0.1200E+02
-21.643  0.3123E-81  0.1200E+02
-21.642  0.3123E-81  0.1200E+02
-21.642  0.3123E-81  0.1200E+02
-21.641  0.3123E-81  0.1200E+02
-21.641  0.3123E-81  0.1200E+02
-21.640  0.3123E-81  0.1200E+02
-21.640  0.3123E-81  0.1200E+02
-21.639  0.3123E-81  0.1200E+02
-21.639  0.3123E-81  0.1200E+02
-21.638  0.3123E-81  0.1200E+02
-21.638  0.3123E-81  0.1200E+02
-21.637  0.3123E-81  0.1200E+02
-21.637  0.3123E-81  0.1200E+02
-21.636  0.3123E-81  0.1200E+02
-21.636  0.3123E-81  0.1200E+02
-21.635  0.3123E-81  0.1200E+02
-21.635  0.3123E-81  0.1200E+02
-21.634  0.3123E-81  0.1200E+02
-21.634  0.3123E-81  0.1200E+02
-21.633  0.3123E-81  0.1200E+02
-21.633  0.3123E-81  0.1200E+02
-21.632  0.3123E-81  0.1200E+02
-21.632  0.3123E-81  0.1200E+02
-21.631  0.3123E-81  0.1200E+02
-21.631  0.3123E-81  0.1200E+02
-21.630  0.3123E-81  0.1200E+02
-21.630  0.3123E-81  0.1200E+02
-21.629  0.3123E-81  0.1200E+02
-21.629  0.3123E-81  0.1200E+02
-21.628  0.3123E-81  0.1200E+02
-21.628  0.3123E-81  0.1200E+02
-21.627  0.3123E-81  0.1200E+02
-21.627  0.3123E-81  0.1200E+02
-21.626  0.3123E-81  0.1200E+02
-21.626  0.3123E-81  0.1200E+02
-21.625  0.3123E-81  0.1200E+02
-21.625  0.3123E-81  0.1200E+02
-21.624  0.3123E-81  0.1200E+02
-21.624  0.3123E-81  0.1200E+02
-21.623  0.3123E-81  0.1200E+02
-21.623  0.3123E-81  0.1200E+02
-21.622  0.3123E-81  0.1200E+02
-21.622  0.3123E-81  0.1200E+02
-21.621  0.3123E-81  0.1200E+02
-21.621  0.3123E-81  0.1200E+02
-21.620  0.3123E-81  0.1200E+02
-21.620  0.3123E-81  0.1200E+02
-21.619  0.3123E-81  0.1200E+02
-21.619  0.3123E-81  0.1200E+02
-21.618  0.3123E-81  0.1200E+02
-21.618  0.3123E-81  0.1200E+02
-21.617  0.3123E-81  0.1200E+02
-21.617  0.3123E-81  0.1200E+02
-21.616  0.3123E-81  0.1200E+02
-21.616  0.3123E-81  0.1200E+02
-21.615  0.3123E-81  0.1200E+02
-21.615  0.3123E-81  0.1200E+02
-21.614  0.3123E-81  0.1200E+02
-21.614  0.3123E-81  0.1200E+02
-21.613  0.3123E-81  0.1200E+02
-21.613  0.3123E-81  0.1200E+02
-21.612  0.3123E-81  0.1200E+02
-21.612  0.3123E-81  0.1200E+02
-21.611  0.3123E-81  0.1200E+02
-21.611  0.3123E-81  0.1200E+02
-21.610  0.3123E-81  0.1200E+02
-21.610  0.3123E-81  0.1200E+02
-21.609  0.3123E-81  0.1200E+02
-21.609  0.3123E-81  0.1200E+02
-21.608  0.3123E-81  0.1200E+02
-21.608  0.3123E-81  0.1200E+02
-21.607  0.3123E-81  0.1200E+02
-21.607  0.3123E-81  0.1200E+02
-21.606  0.3123E-81  0.1200E+02
-21.606  0.3123E-81  0.1200E+02
-21.605  0.3123E-81  0.1200E+02
-21.605  0.3123E-81  0.1200E+02
-21.604  0.3123E-81  0.1200E+02
-21.604  0.3123E-81  0.1200E+02
-21.603  0.3123E-81  0.1200E+02
-21.603  0.3123E-81  0.1200E+02
-21.602  0.3123E-81  0.1200E+02
-21.602  0.3123E-81  0.1200E+02
-21.601  0.3123E-81  0.1200E+02
-21.601  0.3123E-81  0.1200E+02
-21.600  0.3123E-81  0.1200E+02
-21.600  0.3123E-81  0.1200E+02
-21.599  0.3123E-81  0.1200E+02
-21.599  0.3123E-81  0.1200E+02
-21.598  0.3123E-81  0.1200E+02
-21.598  0.3123E-81  0.1200E+02
-21.597  0.3123E-81  0.1200E+02
-21.597  0.3123E-81  0.1200E+02
-21.596  0.3123E-81  0.1200E+02
-21.596  0.3123E-81  0.1200E+02
-21.595  0.3123E-81  0.1200E+02
-21.595  0.3123E-81  0.1200E+02
-21.594  0.3123E-81  0.1200E+02
-21.594  0.3123E-81  0.1200E+02
-21.593  0.3123E-81  0.1200E+02
-21.593  0.3123E-81  0.1200E+02
-21.592  0.3123E-81  0.1200E+02
-21.592  0.3123E-81  0.1200E+02
-21.591  0.3123E-81  0.1200E+02
-21.591  0.3123E-81  0.1200E+02
-21.590  0.3123E-81  0.1200E+02
-21.590  0.3123E-81  0.1200E+02
-21.589  0.3123E-81  0.1200E+02
-21.589  0.3123E-81  0.1200E+02
-21.588  0.3123E-81  0.1200E+02
-21.588  0.3123E-81  0.1200E+02
-21.587  0.3123E-81  0.1200E+02
-21.587  0.3123E-81  0.1200E+02
-21.586  0.3123E-81  0.1200E+02
-21.586  0.3123E-81  0.1200E+02
-21.585  0.3123E-81  0.1200E+02
-21.585  0.3123E-81  0.1200E+02
-21.584  0.3123E-81  0.1200E+02
-21.584  0.3123E-81  0.1200E+02
-21.583  0.3123E-81  0.1200E+02
-21.583  0.3123E-81  0.1200E+02
-21.582  0.3123E-81  0.1200E+02
-21.582  0.3123E-81  0.1200E+02
-21.581  0.3123E-81  0.1200E+02
-21.581  0.3123E-81  0.1200E+02
-21.580  0.3123E-81  0.1200E+02
-21.580  0.3123E-81  0.1200E+02
-21.579  0.3123E-81  0.1200E+02
-21.579  0.3123E-81  0.1200E+02
-21.578  0.3123E-81  0.1200E+02
-21.578  0.3123E-81  0.1200E+02
-21.577  0.3123E-81  0.1200E+02
-21.577  0.3123E-81  0.1200E+02
-21.576  0.3123E-81  0.1200E+02
-21.576  0.3123E-81  0.1200E+02
-21.575  0.3123E-81  0.1200E+02
-21.575  0.3123E-81  0.1200E+02
-21.574  0.3123E-81  0.1200E+02
-21.574  0.3123E-81  0.1200E+02
-21.573  0.3123E-81  0.1200E+02
-21.573  0.3123E-81  0.1200E+02
-21.572  0.3123E-81  0.1200E+02
-21.572  0.3123E-81  0.1200E+02
-21.571  0.3123E-81  0.1200E+02
-21.571  0.3123E-81  0.1200E+02
-21.570  0.3123E-81  0.1200E+02
-21.570  0.3123E-81  0.1200E+02
-21.569  0.3123E-81  0.1200E+02
-21.569  0.3123E-81  0.1200E+02
-21.568  0.3123E-81  0.1200E+02
-21.568  0.3123E-81  0.1200E+02
-21.567  0.3123E-81  0.1200E+02
-21.567  0.3123E-81  0.1200E+02
-21.566  0.3123E-81  0.1200E+02
-21.566  0.3123E-81  0.1200E+02
-21.565  0.3123E-81  0.1200E+02
-21.565  0.3123E-81  0.1200E+02
-21.564  0.3123E-81  0.1200E+02
-21.564  0.3123E-81  0.1200E+02
-21.563  0.3123E-81  0.1200E+02
-21.563  0.3123E-81  0.1200E+02
-21.562  0.3123E-81  0.1200E+02
-21.562  0.3123E-81  0.1200E+02
-21.561  0.3123E-81  0.1200E+02
-21.561  0.3123E-81  0.1200E+02
-21.560  0.3123E-81  0.1200E+02
-21.560  0.3123E-81  0.1200E+02
-21.559  0.3123E-81  0.1200E+02
-21.559  0.3123E-81  0.1200E+02
-21.558  0.3123E-81  0.1200E+02
-21.558  0.3123E-81  0.1200E+02
-21.557  0.3123E-81  0.1200E+02
-21.557  0.3123E-81  0.1200E+02
-21.556  0.3123E-81  0.1200E+02
-21.556  0.3123E-81  0.1200E+02
-21.555  0.3123E-81  0.1200E+02
-21.555  0.3123E-81  0.1200E+02
-21.554  0.3123E-81  0.1200E+02
-21.554  0.3123E-81  0.1200E+02
-21.553  0.3123E-81  0.1200E+02
-21.553  0.3123E-81  0.1200E+02
-21.552  0.3123E-81  0.1200E+02
-21.552  0.3123E-81  0.1200E+02
-21.551  0.3123E-81  0.1200E+02
-21.551  0.3123E-81  0.1200E+02
-21.550  0.3123E-81  0.1200E+02
-21.550  0.3123E-81  0.1200E+02
-21.549  0.3123E-81  0.1200E+02
-21.549  0.3123E-81  0.1200E+02
-21.548  0.3123E-81  0.1200E+02
-21.548  0.3123E-81  0.1200E+02
-21.547  0.3123E-81  0.1200E+02
-21.547  0.3123E-81  0.1200E+02
-21.546  0.3123E-81  0.1200E+02
-21.546  0.3123E-81  0.1200E+02
-21.545  0.3123E-81  0.1200E+02
-21.545  0.3123E-81  0.1200E+02
-21.544  0.3123E-81  0.1200E+02
-21.544  0.3123E-81  0.1200E+02
-21.543  0.3123E-81  0.1200E+02
-21.543  0.3123E-81  0.1200E+02
-21.542  0.3123E-81  0.1200E+02
-21.542  0.3123E-81  0.1200E+02
-21.541  0.3123E-81  0.1200E+02
-21.541  0.3123E-81  0.1200E+02
-21.540  0.3123E-81  0.1200E+02
-21.540  0.3123E-81  0.1200E+02
-21.539  0.3123E-81  0.1200E+02
-21.539  0.3123E-81  0.1200E+02
-21.538  0.3123E-81  0.1200E+02
-21.538  0.3123E-81  0.1200E+02
-21.537  0.3123E-81  0.1200E+02
-21.537  0.3123E-81  0.1200E+02
-21.536  0.3123E-81  0.1200E+02
-21.536  0.3123E-81  0.1200E+02
-21.535  0.3123E-81  0.1200E+02
-21.535  0.3123E-81  0.1200E+02
-21.534  0.3123E-81  0.1200E+02
-21.534  0.3123E-81  0.1200E+02
-21.533  0.3123E-81  0.1200E+02
-21.533  0.3123E-81  0.1200E+02
-21.532  0.3123E-81  0.1200E+02
-21.532  0.3123E-81  0.1200E+02
-21.531  0.3123E-81  0.1200E+02
-21.531  0.3123E-81  0.1200E+02
-21.530  0.3123E-81  0.1200E+02
-21.530  0.3123E-81  0.1200E+02
-21.529  0.3123E-81  0.1200E+02
-21.529  0.3123E-81  0.1200E+02
-21.528  0.3123E-81  0.1200E+02
-21.528  0.3123E-81  0.1200E+02
-21.527  0.3123E-81  0.1200E+02
-21.527  0.3123E-81  0.1200E+02
-21.526  0.3123E-81  0.1200E+02
-21.526  0.3123E-81  0.1200E+02
-21.525  0.3123E-81  0.1200E+02
-21.525  0.3123E-81  0.1200E+02
-21.524  0.3123E-81  0.1200E+02
-21.524  0.3123E-81  0.1200E+02
-21.523  0.3123E-81  0.1200E+02
-21.523  0.3123E-81  0.1200E+02
-21.522  0.3123E-81  0.1200E+02
-21.522  0.3123E-81  0.1200E+02
-21.521  0.3123E-81  0.1200E+02
-21.521  0.3123E-81  0.1200E+02
-21.520  0.3123E-81  0.1200E+02
-21.520  0.3123E-81  0.1200E+02
-21.519  0.3123E-81  0.1200E+02
-21.519  0.3123E-81  0.1200E+02
-21.518  0.3123E-81  0.1200E+02
-21.518  0.3123E-81  0.1200E+02
-21.517  0.3123E-81  0.1200E+02
-21.517  0.3123E-81  0.1200E+02
-21.516  0.3123E-81  0.1200E+02
-21.516  0.3123E-81  0.1200E+02
-21.515  0.3123E-81  0.1200E+02
-21.515  0.3123E-81  0.1200E+02
-21.514  0.3123E-81  0.1200E+02
-21.514  0.3123E-81  0.1200E+02
-21.513  0.3123E-81  0.1200E+02
-21.513  0.3123E-81  0.1200E+02
-21.512  0.3123E-81  0.1200E+02
-21.512  0.3123E-81  0.1200E+02
-21.511  0.3123E-81  0.1200E+02
-21.511  0.3123E-81  0.1200E+02
-21.510  0.3123E-81  0.1200E+02
-21.510  0.3123E-81  0.1200E+02
-21.509  0.3123E-81  0.1200E+02
-21.509  0.3123E-81  0.1200E+02
-21.508  0.3123E-81  0.1200E+02
-21.508  0.3123E-81  0.1200E+02
-21.507  0.3123E-81  0.1200E+02
-21.507  0.3123E-81  0.1200E+02
-21.506  0.3123E-81  0.1200E+02
-21.506  0.3123E-81  0.1200E+02
